image_path,label
data/raw/car_dd/CarDD_COCO/train/000062.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000063.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000064.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000065.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000066.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000067.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000068.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000069.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000070.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000071.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000072.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000073.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000074.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000075.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000076.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000077.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000078.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000079.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000081.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000085.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000087.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000092.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000093.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000094.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000095.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000096.jpg,crack
data/raw/car_dd/CarDD_COCO/train/000098.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000099.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000100.jpg,crack
data/raw/car_dd/CarDD_COCO/train/000101.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000104.jpg,tire flat
data/raw/car_dd/CarDD_COCO/train/000108.jpg,crack
data/raw/car_dd/CarDD_COCO/train/000111.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000112.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000113.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000114.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000115.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000116.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000117.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000118.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000119.jpg,crack
data/raw/car_dd/CarDD_COCO/train/000120.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000121.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000122.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000123.jpg,tire flat
data/raw/car_dd/CarDD_COCO/train/000124.jpg,tire flat
data/raw/car_dd/CarDD_COCO/train/000125.jpg,tire flat
data/raw/car_dd/CarDD_COCO/train/000126.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000127.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000129.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000131.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000132.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000133.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000134.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000135.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000138.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000139.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000140.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000141.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000142.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000143.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000144.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000145.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000147.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000148.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000150.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000151.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000153.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000154.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000155.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000158.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000160.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000161.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000162.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000163.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000164.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000168.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000169.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000170.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000171.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000172.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000173.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000174.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000178.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000179.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000180.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000181.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000182.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000183.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000184.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000188.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000189.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000190.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000194.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000195.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000196.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000197.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000198.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000199.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000200.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000201.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000202.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000203.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000207.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000208.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000209.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000210.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000211.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000212.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000213.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000217.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000218.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000219.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000220.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000221.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000222.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000223.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000227.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000228.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000229.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000230.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000231.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000232.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000234.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000236.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000238.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000240.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000245.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000246.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000247.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000248.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000249.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000250.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000251.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000252.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000256.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000257.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000258.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000261.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000262.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000263.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000264.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000265.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000266.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000269.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000273.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000274.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000275.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000276.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000277.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000279.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000280.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000281.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000282.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000283.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000284.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000285.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000286.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000287.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000291.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000292.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000295.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000296.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000298.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000302.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000303.jpg,tire flat
data/raw/car_dd/CarDD_COCO/train/000304.jpg,tire flat
data/raw/car_dd/CarDD_COCO/train/000305.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000306.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000307.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000308.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000309.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000313.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000314.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000315.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000316.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000317.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000318.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000319.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000323.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000324.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000325.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000326.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000327.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000328.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000329.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000333.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000334.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000335.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000336.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000337.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000338.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000339.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000344.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000345.jpg,crack
data/raw/car_dd/CarDD_COCO/train/000346.jpg,tire flat
data/raw/car_dd/CarDD_COCO/train/000349.jpg,crack
data/raw/car_dd/CarDD_COCO/train/000351.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000357.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000358.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000359.jpg,crack
data/raw/car_dd/CarDD_COCO/train/000360.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000361.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000362.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000363.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000364.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000365.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000366.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000367.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000368.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000369.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000370.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000371.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000372.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000373.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000374.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000375.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000377.jpg,crack
data/raw/car_dd/CarDD_COCO/train/000379.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000380.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000382.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000383.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000384.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000386.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000388.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000389.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000390.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000391.jpg,crack
data/raw/car_dd/CarDD_COCO/train/000392.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000393.jpg,crack
data/raw/car_dd/CarDD_COCO/train/000394.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000395.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000396.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000397.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000398.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000399.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000401.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000402.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000403.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000406.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000408.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000409.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000410.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000411.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000412.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000413.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000414.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000416.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000419.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000420.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000421.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000425.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000428.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000429.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000430.jpg,crack
data/raw/car_dd/CarDD_COCO/train/000431.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000432.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000434.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000435.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000436.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000437.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000438.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000440.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000441.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000442.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000443.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000444.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000446.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000447.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000448.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000449.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000450.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000451.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000453.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000455.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000456.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000457.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000458.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000459.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000460.jpg,crack
data/raw/car_dd/CarDD_COCO/train/000461.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000462.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000463.jpg,tire flat
data/raw/car_dd/CarDD_COCO/train/000464.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000465.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000467.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000471.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000472.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000473.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000474.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000476.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000477.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000478.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000479.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000480.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000484.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000485.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000486.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000487.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000489.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000490.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000494.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000496.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000498.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000499.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000500.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000501.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000502.jpg,crack
data/raw/car_dd/CarDD_COCO/train/000503.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000504.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000505.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000506.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000507.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000508.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000509.jpg,crack
data/raw/car_dd/CarDD_COCO/train/000510.jpg,crack
data/raw/car_dd/CarDD_COCO/train/000511.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000512.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000518.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000519.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000522.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000523.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000525.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000526.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000527.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000528.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000529.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000530.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000533.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000534.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000535.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000536.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000539.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000540.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000543.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000545.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000546.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000547.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000548.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000549.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000551.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000553.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000554.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000555.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000556.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000557.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000558.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000559.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000560.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000562.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000563.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000564.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000566.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000568.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000569.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000574.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000580.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000581.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000582.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000583.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000584.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000585.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000586.jpg,tire flat
data/raw/car_dd/CarDD_COCO/train/000587.jpg,tire flat
data/raw/car_dd/CarDD_COCO/train/000588.jpg,tire flat
data/raw/car_dd/CarDD_COCO/train/000590.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000591.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000592.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000593.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000594.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000596.jpg,tire flat
data/raw/car_dd/CarDD_COCO/train/000597.jpg,tire flat
data/raw/car_dd/CarDD_COCO/train/000598.jpg,tire flat
data/raw/car_dd/CarDD_COCO/train/000599.jpg,tire flat
data/raw/car_dd/CarDD_COCO/train/000600.jpg,tire flat
data/raw/car_dd/CarDD_COCO/train/000601.jpg,tire flat
data/raw/car_dd/CarDD_COCO/train/000602.jpg,tire flat
data/raw/car_dd/CarDD_COCO/train/000606.jpg,crack
data/raw/car_dd/CarDD_COCO/train/000607.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000608.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000609.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000610.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000612.jpg,lamp broken
data/raw/car_dd/CarDD_COCO/train/000613.jpg,glass shatter
data/raw/car_dd/CarDD_COCO/train/000615.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000616.jpg,dent
data/raw/car_dd/CarDD_COCO/train/000617.jpg,tire flat
data/raw/car_dd/CarDD_COCO/train/000618.jpg,scratch
data/raw/car_dd/CarDD_COCO/train/000619.jpg,scratch
